RMSE_Score,Prediction,True_Label,Correct
0.002062838970679098,NORMAL,BENIGN,True
0.1425432510216879,ANOMALY,BENIGN,False
0.1512559970486952,ANOMALY,BENIGN,False
0.15125600038607853,ANOMALY,BENIGN,False
0.15125605468311226,ANOMALY,BENIGN,False
0.14361654534327656,ANOMALY,BENIGN,False
0.14254042874825193,ANOMALY,BENIGN,False
0.14689818446684666,ANOMALY,BENIGN,False
0.14254071051059133,ANOMALY,BENIGN,False
0.14254245853774572,ANOMALY,BENIGN,False
0.14253766768048773,ANOMALY,BENIGN,False
0.15125656413183686,ANOMALY,BENIGN,False
0.1512564059066975,ANOMALY,BENIGN,False
0.15125587617783703,ANOMALY,BENIGN,False
0.14254294143857935,ANOMALY,BENIGN,False
0.1512558119370943,ANOMALY,BENIGN,False
0.14254331618418936,ANOMALY,BENIGN,False
0.15125603224266104,ANOMALY,BENIGN,False
0.15125578971699954,ANOMALY,BENIGN,False
0.14254299977476437,ANOMALY,BENIGN,False
0.14254004179392754,ANOMALY,BENIGN,False
0.1512565232803039,ANOMALY,BENIGN,False
0.15125758168650788,ANOMALY,BENIGN,False
0.1512505069574353,ANOMALY,BENIGN,False
0.15125762549920102,ANOMALY,BENIGN,False
0.1425409885404158,ANOMALY,BENIGN,False
0.14253913558248968,ANOMALY,BENIGN,False
0.14254098636416965,ANOMALY,BENIGN,False
0.14254287044291625,ANOMALY,BENIGN,False
0.15125606841470052,ANOMALY,BENIGN,False
0.1512562159343977,ANOMALY,BENIGN,False
0.15125534011780778,ANOMALY,BENIGN,False
0.15125648738645708,ANOMALY,BENIGN,False
0.14254298033033289,ANOMALY,BENIGN,False
0.151249975356544,ANOMALY,BENIGN,False
0.15125666195643978,ANOMALY,BENIGN,False
0.14254235072633387,ANOMALY,BENIGN,False
0.15125684310532772,ANOMALY,BENIGN,False
0.1425406635255345,ANOMALY,BENIGN,False
0.15125537622455548,ANOMALY,BENIGN,False
0.15125702745805183,ANOMALY,BENIGN,False
0.15125705846001752,ANOMALY,BENIGN,False
0.14254328760078466,ANOMALY,BENIGN,False
0.1512555784996256,ANOMALY,BENIGN,False
0.15125627817526444,ANOMALY,BENIGN,False
0.15125020057846927,ANOMALY,BENIGN,False
0.15125634739239793,ANOMALY,BENIGN,False
0.15125565737510835,ANOMALY,BENIGN,False
0.1425429823276342,ANOMALY,BENIGN,False
0.15125577736325097,ANOMALY,BENIGN,False
0.15125713416585446,ANOMALY,BENIGN,False
0.15125569916112536,ANOMALY,BENIGN,False
0.15125690384400375,ANOMALY,BENIGN,False
0.14254323804690686,ANOMALY,BENIGN,False
0.1425410044700603,ANOMALY,BENIGN,False
0.1512576730307034,ANOMALY,BENIGN,False
0.15125546387746003,ANOMALY,BENIGN,False
0.1425432936336137,ANOMALY,BENIGN,False
0.15125624035705587,ANOMALY,BENIGN,False
0.1512573585847078,ANOMALY,BENIGN,False
0.15125572060309,ANOMALY,BENIGN,False
0.15125365724709922,ANOMALY,BENIGN,False
0.1512569773873495,ANOMALY,BENIGN,False
0.15125601883446224,ANOMALY,BENIGN,False
0.14361823441531268,ANOMALY,BENIGN,False
0.15125635957467148,ANOMALY,BENIGN,False
0.15125590553476173,ANOMALY,BENIGN,False
0.14254300021701397,ANOMALY,BENIGN,False
0.14254330584880967,ANOMALY,BENIGN,False
0.15125500836185174,ANOMALY,BENIGN,False
0.14254031607279724,ANOMALY,BENIGN,False
0.14254300497778769,ANOMALY,BENIGN,False
0.14689597043366498,ANOMALY,BENIGN,False
0.15125579138517511,ANOMALY,BENIGN,False
0.15125561665293827,ANOMALY,BENIGN,False
0.14253821368160016,ANOMALY,BENIGN,False
0.15125682816591052,ANOMALY,BENIGN,False
0.1512578932800612,ANOMALY,BENIGN,False
0.15125621124424837,ANOMALY,BENIGN,False
0.15125758724199023,ANOMALY,BENIGN,False
0.15125671191907514,ANOMALY,BENIGN,False
0.15125617407814057,ANOMALY,BENIGN,False
0.15125697461467694,ANOMALY,BENIGN,False
0.15125605938842795,ANOMALY,BENIGN,False
0.14254333129796776,ANOMALY,BENIGN,False
0.1512500278145109,ANOMALY,BENIGN,False
0.15125257727815244,ANOMALY,BENIGN,False
0.14689737023161142,ANOMALY,BENIGN,False
0.1425430514610819,ANOMALY,BENIGN,False
0.1512557132269216,ANOMALY,BENIGN,False
0.1512560058217129,ANOMALY,BENIGN,False
0.15125532287939641,ANOMALY,BENIGN,False
0.14254300659096597,ANOMALY,BENIGN,False
0.151256061914384,ANOMALY,BENIGN,False
0.1512564179325068,ANOMALY,BENIGN,False
0.15125634824907525,ANOMALY,BENIGN,False
0.15125866975574548,ANOMALY,BENIGN,False
0.15125722375959877,ANOMALY,BENIGN,False
0.15125636240016993,ANOMALY,BENIGN,False
0.1425404355792062,ANOMALY,BENIGN,False
0.14361672962195918,ANOMALY,BENIGN,False
0.15125599546704693,ANOMALY,BENIGN,False
0.15125534503108612,ANOMALY,BENIGN,False
0.1512556127394566,ANOMALY,BENIGN,False
0.15125637314200785,ANOMALY,BENIGN,False
0.15125685381099124,ANOMALY,BENIGN,False
0.151257306783867,ANOMALY,BENIGN,False
0.1512557198234291,ANOMALY,BENIGN,False
0.15125650974305044,ANOMALY,BENIGN,False
0.15125596200141764,ANOMALY,BENIGN,False
0.15125064003829278,ANOMALY,BENIGN,False
0.15125576363592746,ANOMALY,BENIGN,False
0.15125652796279804,ANOMALY,BENIGN,False
0.1425384479549005,ANOMALY,BENIGN,False
0.007227433268894615,NORMAL,BENIGN,True
0.14254057282493904,ANOMALY,BENIGN,False
0.1512564310197806,ANOMALY,BENIGN,False
0.14689729821500316,ANOMALY,BENIGN,False
0.14254327917023835,ANOMALY,BENIGN,False
0.15125607064004076,ANOMALY,BENIGN,False
0.14254064754594814,ANOMALY,BENIGN,False
0.15125547333190442,ANOMALY,BENIGN,False
0.14361913445936927,ANOMALY,BENIGN,False
0.15125602647919123,ANOMALY,BENIGN,False
0.15125530378740168,ANOMALY,BENIGN,False
0.1425410340257807,ANOMALY,BENIGN,False
0.15125276926305864,ANOMALY,BENIGN,False
0.1425412012116378,ANOMALY,BENIGN,False
0.15125530696243597,ANOMALY,BENIGN,False
0.1512562700535688,ANOMALY,BENIGN,False
0.15125600742279932,ANOMALY,BENIGN,False
0.143620798852571,ANOMALY,BENIGN,False
0.14254055100191604,ANOMALY,BENIGN,False
0.14254329153944748,ANOMALY,BENIGN,False
0.15125662882639984,ANOMALY,BENIGN,False
0.14689710414493323,ANOMALY,BENIGN,False
0.15125494993346628,ANOMALY,BENIGN,False
0.1512559814369012,ANOMALY,BENIGN,False
0.15125597102580746,ANOMALY,BENIGN,False
0.15125626634521694,ANOMALY,BENIGN,False
0.15125629247156147,ANOMALY,BENIGN,False
0.15125585859117813,ANOMALY,BENIGN,False
0.15125569804131367,ANOMALY,BENIGN,False
0.1425407880353025,ANOMALY,BENIGN,False
0.1425412448387777,ANOMALY,BENIGN,False
0.1425429400662249,ANOMALY,BENIGN,False
0.15125507542067834,ANOMALY,BENIGN,False
0.14254329760792317,ANOMALY,BENIGN,False
0.15125016279328923,ANOMALY,BENIGN,False
0.15125686845466363,ANOMALY,BENIGN,False
0.14254334756709677,ANOMALY,BENIGN,False
0.0003696921259420333,NORMAL,BENIGN,True
0.1425429172042844,ANOMALY,BENIGN,False
0.151255146283348,ANOMALY,BENIGN,False
0.15125758945052828,ANOMALY,BENIGN,False
0.15125653585819904,ANOMALY,BENIGN,False
0.1512554328379281,ANOMALY,BENIGN,False
0.1512554387933721,ANOMALY,BENIGN,False
0.15125244858403034,ANOMALY,BENIGN,False
0.15125615672599127,ANOMALY,BENIGN,False
0.14254119466479387,ANOMALY,BENIGN,False
0.15125582918540234,ANOMALY,BENIGN,False
0.14689836465407174,ANOMALY,BENIGN,False
0.15125761237559576,ANOMALY,BENIGN,False
0.14300013692418817,ANOMALY,BENIGN,False
0.15125575079719716,ANOMALY,BENIGN,False
0.14254074041750547,ANOMALY,BENIGN,False
0.15125602677697786,ANOMALY,BENIGN,False
0.15125750273716157,ANOMALY,BENIGN,False
0.15125520105133028,ANOMALY,BENIGN,False
0.1512603594292768,ANOMALY,BENIGN,False
0.15125691767665123,ANOMALY,BENIGN,False
0.14254119788760442,ANOMALY,BENIGN,False
0.1512525989962104,ANOMALY,BENIGN,False
0.14361680186039216,ANOMALY,BENIGN,False
0.15125597175968503,ANOMALY,BENIGN,False
0.15125508830736645,ANOMALY,BENIGN,False
0.15125765531852498,ANOMALY,BENIGN,False
0.15125575876129682,ANOMALY,BENIGN,False
0.15125572985322308,ANOMALY,BENIGN,False
0.15125607949871422,ANOMALY,BENIGN,False
0.15125716619454466,ANOMALY,BENIGN,False
0.14254296769691377,ANOMALY,BENIGN,False
0.15125526229177982,ANOMALY,BENIGN,False
0.151252612006182,ANOMALY,BENIGN,False
0.15125764775742373,ANOMALY,BENIGN,False
0.15125675708266142,ANOMALY,BENIGN,False
0.15125722714148432,ANOMALY,BENIGN,False
0.15125720544153082,ANOMALY,BENIGN,False
0.14254327260402522,ANOMALY,BENIGN,False
0.1512546649706687,ANOMALY,BENIGN,False
0.15125598351777692,ANOMALY,BENIGN,False
0.15125597771460692,ANOMALY,BENIGN,False
0.14254067605138035,ANOMALY,BENIGN,False
0.14254299556977112,ANOMALY,BENIGN,False
0.1425407136697739,ANOMALY,BENIGN,False
0.14254123270418745,ANOMALY,BENIGN,False
0.15125603046498537,ANOMALY,BENIGN,False
0.1512530947477661,ANOMALY,BENIGN,False
0.15125396986180822,ANOMALY,BENIGN,False
0.1425435791469469,ANOMALY,BENIGN,False
0.1468985808454098,ANOMALY,BENIGN,False
0.15125749473106143,ANOMALY,BENIGN,False
0.1512526985571228,ANOMALY,BENIGN,False
0.1512562169399893,ANOMALY,BENIGN,False
0.15125587705022914,ANOMALY,BENIGN,False
0.15125635640709453,ANOMALY,BENIGN,False
0.15125760953229192,ANOMALY,BENIGN,False
0.15125579602230793,ANOMALY,BENIGN,False
0.1468965997513342,ANOMALY,BENIGN,False
0.15125262904627657,ANOMALY,BENIGN,False
0.15125597426185208,ANOMALY,BENIGN,False
0.15125580424270132,ANOMALY,BENIGN,False
0.15125505768359818,ANOMALY,BENIGN,False
0.14254335281991473,ANOMALY,BENIGN,False
0.15125553532162445,ANOMALY,BENIGN,False
0.15125535217402952,ANOMALY,BENIGN,False
0.15125250957949493,ANOMALY,BENIGN,False
0.15125258239183131,ANOMALY,BENIGN,False
0.15125629716835604,ANOMALY,BENIGN,False
0.14407153257755928,ANOMALY,BENIGN,False
0.14361937551763604,ANOMALY,BENIGN,False
0.15125622366810848,ANOMALY,BENIGN,False
0.15125587922948203,ANOMALY,BENIGN,False
0.00036978667949776983,NORMAL,BENIGN,True
0.15125281208014957,ANOMALY,BENIGN,False
0.14254068816590929,ANOMALY,BENIGN,False
0.14689925218594047,ANOMALY,BENIGN,False
0.15125511095146849,ANOMALY,BENIGN,False
0.15125671720700917,ANOMALY,BENIGN,False
0.1425429458650965,ANOMALY,BENIGN,False
0.15125561825449613,ANOMALY,BENIGN,False
0.14254298068756857,ANOMALY,BENIGN,False
0.14254297142520778,ANOMALY,BENIGN,False
0.15125560865057464,ANOMALY,BENIGN,False
0.1425412324985315,ANOMALY,BENIGN,False
0.1512562783487446,ANOMALY,BENIGN,False
0.15125606802206876,ANOMALY,BENIGN,False
0.15125715531161676,ANOMALY,BENIGN,False
0.15125254831533302,ANOMALY,BENIGN,False
0.1425413891880008,ANOMALY,BENIGN,False
0.15125704514257446,ANOMALY,BENIGN,False
0.15125631824011132,ANOMALY,BENIGN,False
0.15125009726657776,ANOMALY,BENIGN,False
0.15125575048546805,ANOMALY,BENIGN,False
0.15125680368919137,ANOMALY,BENIGN,False
0.1512560771287637,ANOMALY,BENIGN,False
0.15125603536802534,ANOMALY,BENIGN,False
0.15125674909014764,ANOMALY,BENIGN,False
0.14254328090839477,ANOMALY,BENIGN,False
0.1425430576477397,ANOMALY,BENIGN,False
0.14254073710278298,ANOMALY,BENIGN,False
0.1512559705204205,ANOMALY,BENIGN,False
0.1512556628838277,ANOMALY,BENIGN,False
0.15125608107837574,ANOMALY,BENIGN,False
0.14254030453852246,ANOMALY,BENIGN,False
0.15125605161070982,ANOMALY,BENIGN,False
0.15125759847259407,ANOMALY,BENIGN,False
0.15125751057580522,ANOMALY,BENIGN,False
0.1512557858570206,ANOMALY,BENIGN,False
0.14361743330346796,ANOMALY,BENIGN,False
0.14254333602229685,ANOMALY,BENIGN,False
0.15125742821178223,ANOMALY,BENIGN,False
0.14254300042023993,ANOMALY,BENIGN,False
0.14254128723373355,ANOMALY,BENIGN,False
0.15125628619773415,ANOMALY,BENIGN,False
0.1425410193114277,ANOMALY,BENIGN,False
0.1512559708304012,ANOMALY,BENIGN,False
0.15125511466258462,ANOMALY,BENIGN,False
0.15125577602165935,ANOMALY,BENIGN,False
0.15125482389597183,ANOMALY,BENIGN,False
0.14254122870392028,ANOMALY,BENIGN,False
0.151256237944641,ANOMALY,BENIGN,False
0.002852398917975715,NORMAL,BENIGN,True
0.11176131813921865,ANOMALY,BENIGN,False
0.009396055799729328,NORMAL,BENIGN,True
8.833127540563553e-06,NORMAL,BENIGN,True
8.822399671600605e-06,NORMAL,BENIGN,True
8.829950760662287e-06,NORMAL,BENIGN,True
8.831045127515146e-06,NORMAL,BENIGN,True
8.825862003314737e-06,NORMAL,BENIGN,True
8.822787718370036e-06,NORMAL,BENIGN,True
8.832484331862833e-06,NORMAL,BENIGN,True
8.827749683211445e-06,NORMAL,BENIGN,True
8.83416951880649e-06,NORMAL,BENIGN,True
8.338273659297968e-06,NORMAL,BENIGN,True
8.827463172121212e-06,NORMAL,BENIGN,True
8.877611569704976e-06,NORMAL,BENIGN,True
8.828444369852402e-06,NORMAL,BENIGN,True
