RMSE_Score,Prediction
0.00040165667707275373,ANOMALY
0.0025043291522506565,ANOMALY
0.1440062873235019,ANOMALY
0.004972149374613724,ANOMALY
0.0056935119284266785,ANOMALY
0.00522719457700237,ANOMALY
0.12690677003735462,ANOMALY
0.12671485568023594,ANOMALY
0.005174987185869354,ANOMALY
0.005749023951990011,ANOMALY
0.03965500091859411,ANOMALY
0.11306037959182579,ANOMALY
0.13280014824867079,ANOMALY
0.13339160341850156,ANOMALY
0.0081062873442218,ANOMALY
0.005833220880221672,ANOMALY
0.011282504210835792,ANOMALY
0.0814615658764016,ANOMALY
0.08261167028324072,ANOMALY
0.011287292553391438,ANOMALY
0.035029330679442174,ANOMALY
0.04999587684737959,ANOMALY
0.039128596466430195,ANOMALY
0.1207640418918896,ANOMALY
0.11338008236881149,ANOMALY
0.13284070522409885,ANOMALY
0.13838149347878956,ANOMALY
0.07023628615207918,ANOMALY
0.007349284248225588,ANOMALY
0.0038970154283256004,ANOMALY
0.00914655881550607,ANOMALY
0.00927158083052501,ANOMALY
0.005702402176184297,ANOMALY
0.07643974035654519,ANOMALY
0.0058134118927537755,ANOMALY
0.004788535977930694,ANOMALY
0.004890462818334407,ANOMALY
0.0025856438507718842,ANOMALY
0.004032454415715094,ANOMALY
0.00534087547287237,ANOMALY
0.00960794560227261,ANOMALY
0.08143673196266965,ANOMALY
0.08207203076003212,ANOMALY
0.07535351208830589,ANOMALY
0.01647113532739478,ANOMALY
0.05083328081783324,ANOMALY
0.05701337062577825,ANOMALY
0.11338008238118757,ANOMALY
0.13838149346487172,ANOMALY
0.004876516773344302,ANOMALY
0.005746048500898656,ANOMALY
0.005439561120197694,ANOMALY
0.00026639777202528797,ANOMALY
0.1114488952826756,ANOMALY
0.002738710261528399,ANOMALY
0.002839682349134691,ANOMALY
0.004737593107111791,ANOMALY
0.03781421117952929,ANOMALY
0.011085953006599944,ANOMALY
0.14996039433705294,ANOMALY
0.0005088635916711551,ANOMALY
0.0005086693626242751,ANOMALY
0.011930705439949799,ANOMALY
0.10513470255865831,ANOMALY
0.007465331738401982,ANOMALY
0.010689059973835282,ANOMALY
0.009376533622811292,ANOMALY
0.005938623064589654,ANOMALY
0.06861521678084637,ANOMALY
0.07132880918783567,ANOMALY
0.07462579443957831,ANOMALY
0.009565662676359412,ANOMALY
0.1435666295886902,ANOMALY
0.0050689526124313095,ANOMALY
0.0072145796613578,ANOMALY
0.08256946690004861,ANOMALY
0.0031849795751978066,ANOMALY
0.0026076810495181684,ANOMALY
0.006703721681547453,ANOMALY
0.006685213162979739,ANOMALY
0.0054412237091483896,ANOMALY
0.005799300264165385,ANOMALY
0.13292444710318987,ANOMALY
0.005107933770413159,ANOMALY
0.06304994443990193,ANOMALY
0.10565720655763192,ANOMALY
0.1069733931846648,ANOMALY
0.04746952795742147,ANOMALY
0.10497046180139305,ANOMALY
0.14339222531221377,ANOMALY
8.893572034529207e-06,ANOMALY
0.04005215371637373,ANOMALY
0.105548827227848,ANOMALY
0.10598215086093572,ANOMALY
0.15409697846408005,ANOMALY
0.00042480324198043956,ANOMALY
0.14321970636968376,ANOMALY
0.05964811640816545,ANOMALY
0.078396222346022,ANOMALY
0.08502862600206569,ANOMALY
0.07914877906160477,ANOMALY
0.00936795596088065,ANOMALY
0.005635766603359334,ANOMALY
0.0038247790091226505,ANOMALY
0.010856419367253305,ANOMALY
0.08146715856765802,ANOMALY
0.07965831145251624,ANOMALY
0.011257141151010931,ANOMALY
0.0814609086149134,ANOMALY
0.07967399464640715,ANOMALY
0.1329150229140858,ANOMALY
0.07840658811229813,ANOMALY
0.01921795767640424,ANOMALY
0.07560986301611912,ANOMALY
0.01647113532739478,ANOMALY
0.008315390404543203,ANOMALY
0.0058351597217236135,ANOMALY
0.07934091866853842,ANOMALY
0.00029701363856250766,ANOMALY
0.07534359405358258,ANOMALY
0.001490315762137144,ANOMALY
0.01138231917455415,ANOMALY
0.13292093772843072,ANOMALY
0.06703416009460737,ANOMALY
0.014088232650791165,ANOMALY
0.018727425837154428,ANOMALY
0.049976204583506476,ANOMALY
0.01806281835810189,ANOMALY
0.006143497006506557,ANOMALY
0.005077376497535018,ANOMALY
0.00720215757120138,ANOMALY
0.003331915395390985,ANOMALY
0.003238263178435289,ANOMALY
0.004420109654440234,ANOMALY
0.0031497653851840497,ANOMALY
0.1114488952826756,ANOMALY
0.1114488952826756,ANOMALY
0.12974000833122662,ANOMALY
0.1114488952826756,ANOMALY
0.007516298360861002,ANOMALY
0.006876586603383259,ANOMALY
0.009214826572785864,ANOMALY
0.009280685271796272,ANOMALY
0.008213037712641813,ANOMALY
0.012781857971112604,ANOMALY
0.006762189009702289,ANOMALY
0.009199797766896216,ANOMALY
0.00960623976141976,ANOMALY
0.08334726053295534,ANOMALY
0.03920979506171681,ANOMALY
0.005928976943833633,ANOMALY
0.0035441830908969703,ANOMALY
0.07431081750588985,ANOMALY
0.0036493819745601138,ANOMALY
0.004874699966617486,ANOMALY
0.0026499579539854667,ANOMALY
0.00454670003446383,ANOMALY
0.005592196279649304,ANOMALY
0.003638179947533843,ANOMALY
0.009492518677175191,ANOMALY
0.0065012252707293775,ANOMALY
0.005630245188987152,ANOMALY
0.004823053251327463,ANOMALY
0.005671554301835773,ANOMALY
0.005372753974798545,ANOMALY
0.005592196279649304,ANOMALY
0.00606401778152973,ANOMALY
0.0037201135499569772,ANOMALY
0.01787822888348872,ANOMALY
0.005260245660397009,ANOMALY
0.004830102431618601,ANOMALY
0.00638742867957699,ANOMALY
0.006398511165786289,ANOMALY
0.10497046180313319,ANOMALY
0.010954223591587502,ANOMALY
0.00037979954385173985,ANOMALY
0.012026020109427913,ANOMALY
0.08146049493113831,ANOMALY
0.07960670131446106,ANOMALY
0.0810438581011688,ANOMALY
0.006656599525602759,ANOMALY
0.057266671107270295,ANOMALY
0.0050773764442093765,ANOMALY
0.13293241637447262,ANOMALY
0.011845929674443659,ANOMALY
0.009234620427029085,ANOMALY
0.0025856438507718842,ANOMALY
0.0042590515714692675,ANOMALY
0.0031497653851840497,ANOMALY
0.003768208016459661,ANOMALY
0.132926440510552,ANOMALY
0.01144126771619983,ANOMALY
0.03901639353539162,ANOMALY
0.005949704479931978,ANOMALY
0.005446436768362175,ANOMALY
0.006664785307956996,ANOMALY
0.006654019965368442,ANOMALY
0.0044892435115772055,ANOMALY
0.08258662313854424,ANOMALY
0.07535330634041497,ANOMALY
0.025625649368747016,ANOMALY
0.026807099968023353,ANOMALY
0.010249588813138902,ANOMALY
0.15061698222595774,ANOMALY
0.010797957450329333,ANOMALY
0.010220572045472887,ANOMALY
0.1114488952826756,ANOMALY
0.0041875102253372725,ANOMALY
0.011231072012358461,ANOMALY
0.08146824373600194,ANOMALY
0.07842593557169657,ANOMALY
0.01174870492867038,ANOMALY
0.13292246644551273,ANOMALY
0.004420109654440234,ANOMALY
0.007675000153561411,ANOMALY
0.009205622416663084,ANOMALY
0.00560664344864641,ANOMALY
0.0029484695446326753,ANOMALY
0.01773893832827382,ANOMALY
0.14331221795792062,ANOMALY
0.010115484598534445,ANOMALY
0.010692891838940366,ANOMALY
0.010641590493081275,ANOMALY
0.1431625865309387,ANOMALY
0.015407988578045234,ANOMALY
0.0018365498548314518,ANOMALY
0.011526327428921193,ANOMALY
0.0027160391939612294,ANOMALY
0.004893514646415797,ANOMALY
0.10968275926590562,ANOMALY
0.01263705409903773,ANOMALY
0.006125314229463553,ANOMALY
0.0069128559130198965,ANOMALY
0.00469688531393678,ANOMALY
0.07654017214339855,ANOMALY
0.006807898015815668,ANOMALY
0.008593047952718258,ANOMALY
8.043783491840829e-06,ANOMALY
0.08658788599394963,ANOMALY
0.0004458641856766432,ANOMALY
0.0004437426789310649,ANOMALY
0.011201306766105463,ANOMALY
0.012808338512981186,ANOMALY
0.08022123079107409,ANOMALY
0.0798813153018074,ANOMALY
0.13292362630436727,ANOMALY
0.07954134050909326,ANOMALY
0.07407794876893536,ANOMALY
0.011157508485440754,ANOMALY
0.011229451860949542,ANOMALY
0.013562462857821107,ANOMALY
0.08022250523855139,ANOMALY
0.08020304598600966,ANOMALY
0.08082060158238918,ANOMALY
0.00029701363856250766,ANOMALY
0.08137058490928428,ANOMALY
0.07405561770587675,ANOMALY
0.008229989754705623,ANOMALY
0.011193370056406545,ANOMALY
0.08022045011144428,ANOMALY
0.08136589782021646,ANOMALY
0.07981081270151295,ANOMALY
0.08083355236136903,ANOMALY
0.07409141827016213,ANOMALY
0.01773893832827382,ANOMALY
0.011432956895317838,ANOMALY
0.014089523386328797,ANOMALY
0.04999539264085546,ANOMALY
0.014061422931795136,ANOMALY
0.04999717766782243,ANOMALY
0.019023548263612886,ANOMALY
0.15058181945495605,ANOMALY
0.0031849798509942756,ANOMALY
0.014163136234463223,ANOMALY
0.052972590081735695,ANOMALY
0.007181949856752866,ANOMALY
0.006724817932557358,ANOMALY
0.003927536329182062,ANOMALY
0.0034030573235896934,ANOMALY
0.007199154979608811,ANOMALY
0.004095885060307218,ANOMALY
0.00671775525202785,ANOMALY
0.043736111468706894,ANOMALY
0.009405836233043948,ANOMALY
0.06444458278792459,ANOMALY
0.002501844311274081,ANOMALY
0.00730575115978936,ANOMALY
0.1114488952826756,ANOMALY
0.004104432821430701,ANOMALY
0.1114488952826756,ANOMALY
0.0029484695446326753,ANOMALY
0.009882861999206596,ANOMALY
0.002153855792756222,ANOMALY
0.0033339565850197942,ANOMALY
0.0025856438507718842,ANOMALY
0.0028750329849955843,ANOMALY
0.002475121493835298,ANOMALY
0.0045067861762226975,ANOMALY
0.1114488952826756,ANOMALY
0.009453371264203923,ANOMALY
0.001224083953851486,ANOMALY
0.0024233767342343206,ANOMALY
0.0028750329849955843,ANOMALY
0.1114488952826756,ANOMALY
0.0023737828976368187,ANOMALY
0.005077376504324991,ANOMALY
0.13291341099599166,ANOMALY
0.0026076822694632235,ANOMALY
0.005445718206735562,ANOMALY
0.13292579750322722,ANOMALY
0.003331915395390985,ANOMALY
0.004972149442607812,ANOMALY
0.009214826572785864,ANOMALY
0.009100553017974881,ANOMALY
0.03840251759061371,ANOMALY
0.00908665695302398,ANOMALY
0.00926206292605361,ANOMALY
0.009405836233043948,ANOMALY
0.0042590515714692675,ANOMALY
0.01535028016443833,ANOMALY
0.004130190129826804,ANOMALY
0.005547957299014353,ANOMALY
0.0029149802151928837,ANOMALY
0.07855405812202089,ANOMALY
0.0023767452131758563,ANOMALY
0.02306287980402481,ANOMALY
0.0035411323435822007,ANOMALY
0.14864035448233934,ANOMALY
0.11302248329342258,ANOMALY
0.06051328677876502,ANOMALY
0.08296020095759793,ANOMALY
0.04298094762205437,ANOMALY
0.00869790259864317,ANOMALY
0.006545373824112195,ANOMALY
0.005668814555492037,ANOMALY
0.005102903240973619,ANOMALY
0.008120520210535038,ANOMALY
0.008435600172361484,ANOMALY
0.004487427597770174,ANOMALY
0.07640584821928416,ANOMALY
0.07640580670226269,ANOMALY
0.0003634980183768078,ANOMALY
0.0004146733823162045,ANOMALY
0.14339061883453236,ANOMALY
6.0835695653071935e-06,NORMAL
6.0837394229668965e-06,NORMAL
0.08197725012879799,ANOMALY
0.08575940256675811,ANOMALY
0.09603011243815064,ANOMALY
0.09517693653187272,ANOMALY
0.07029754741304188,ANOMALY
0.06866685770941514,ANOMALY
0.06866230726911479,ANOMALY
0.007542917953966418,ANOMALY
0.006755302438432551,ANOMALY
0.007490412284589791,ANOMALY
0.011952884353695292,ANOMALY
0.0055476853494796675,ANOMALY
0.007227787224422007,ANOMALY
0.0049176349913554185,ANOMALY
0.006020228195730599,ANOMALY
0.007437894412675066,ANOMALY
0.0076042527752529275,ANOMALY
0.006860324941676833,ANOMALY
0.004301613765100923,ANOMALY
0.005879948964043795,ANOMALY
0.00950192120250082,ANOMALY
0.006282985199059658,ANOMALY
0.006860583981913005,ANOMALY
0.0069656576316589796,ANOMALY
0.004341061438948346,ANOMALY
0.005648431996951957,ANOMALY
0.006650717962176885,ANOMALY
0.006178876567953955,ANOMALY
0.00691314294027881,ANOMALY
0.004577563325027053,ANOMALY
0.004970254823256508,ANOMALY
0.005442808421318518,ANOMALY
0.011376215271548366,ANOMALY
0.1452089450760346,ANOMALY
0.009170402652548822,ANOMALY
0.08184872325449014,ANOMALY
0.006047399297030569,ANOMALY
0.01069299938498046,ANOMALY
0.07641675203442197,ANOMALY
0.012637041582504904,ANOMALY
0.006545265251486705,ANOMALY
0.00586271820451583,ANOMALY
0.004130084485657101,ANOMALY
0.005967853005882877,ANOMALY
0.010115635335081278,ANOMALY
0.005286067518632873,ANOMALY
0.00303182428863596,ANOMALY
0.07641362182074338,ANOMALY
0.07640634066419713,ANOMALY
0.07485533492325697,ANOMALY
0.0764055553190737,ANOMALY
0.06884700545723316,ANOMALY
0.08029336102971864,ANOMALY
0.018143004655431,ANOMALY
0.0037625223975219437,ANOMALY
0.004025074133373133,ANOMALY
0.01716349619391252,ANOMALY
0.004602615859834794,ANOMALY
0.009065454407623352,ANOMALY
0.0063356209553072805,ANOMALY
0.0044977688639410976,ANOMALY
0.00665540604620589,ANOMALY
0.015318851932619412,ANOMALY
0.0034477550440511796,ANOMALY
0.0064403285322844365,ANOMALY
0.004026266090236006,ANOMALY
0.005447959455906268,ANOMALY
0.006051945277287749,ANOMALY
0.004687489858019066,ANOMALY
0.0031851412937434933,ANOMALY
0.005863085251752077,ANOMALY
0.016585449349692864,ANOMALY
0.006719210630574845,ANOMALY
0.0033876014150285663,ANOMALY
0.011060586471829599,ANOMALY
0.005338295501325603,ANOMALY
0.0044290928224152,ANOMALY
0.004297013103880123,ANOMALY
0.006624874090093836,ANOMALY
0.1102731652408529,ANOMALY
0.10621323555650976,ANOMALY
0.07628663610362628,ANOMALY
0.00953794138798895,ANOMALY
0.022690042232482926,ANOMALY
0.0046026747910268674,ANOMALY
0.0068437047653049435,ANOMALY
0.00462411765734852,ANOMALY
0.009039385077271898,ANOMALY
0.004027357700664258,ANOMALY
0.011480529414896357,ANOMALY
0.005460253285727437,ANOMALY
0.1458814335314855,ANOMALY
0.006662603748398882,ANOMALY
0.005154481188905535,ANOMALY
0.006112197141804185,ANOMALY
0.008015379925733,ANOMALY
0.009695527163242065,ANOMALY
0.15214980032659786,ANOMALY
0.011998397249137191,ANOMALY
0.0802313000339621,ANOMALY
0.07837291424368041,ANOMALY
0.011839250277154973,ANOMALY
0.13292715971161165,ANOMALY
0.07823587826039217,ANOMALY
0.14338804275923184,ANOMALY
0.009440884980205093,ANOMALY
0.009440884980205093,ANOMALY
0.0025907376812877585,ANOMALY
0.011526327428921193,ANOMALY
0.006568779014444645,ANOMALY
0.004788535977930694,ANOMALY
0.004690777720496098,ANOMALY
0.0033385965656075986,ANOMALY
0.026361840289137742,ANOMALY
0.008522968871357686,ANOMALY
0.004999950675742652,ANOMALY
0.01046241984579518,ANOMALY
0.005750535419963786,ANOMALY
0.005114604177974948,ANOMALY
0.0044290928224152,ANOMALY
0.0025323339739109865,ANOMALY
0.010968730246659331,ANOMALY
0.0993466395908852,ANOMALY
0.07029761960130745,ANOMALY
0.007122854565073543,ANOMALY
0.009852933802401867,ANOMALY
0.15101045214846712,ANOMALY
0.00755644892735501,ANOMALY
0.009275573119354176,ANOMALY
0.006545489556631559,ANOMALY
0.07641453768043173,ANOMALY
0.002375045213756937,ANOMALY
0.0764307450223565,ANOMALY
0.08075896141458073,ANOMALY
0.003656059931977856,ANOMALY
0.005618126709975048,ANOMALY
0.012215347343203835,ANOMALY
0.011637966265540955,ANOMALY
0.008774920085711468,ANOMALY
0.003656059931977856,ANOMALY
0.005476474441706573,ANOMALY
0.15106716108868395,ANOMALY
0.012798798319391036,ANOMALY
0.0040349506752741975,ANOMALY
0.0058981218772015285,ANOMALY
0.003336183765263149,ANOMALY
0.003653405565154794,ANOMALY
0.08328767462032168,ANOMALY
0.004816108060383718,ANOMALY
0.004133042100763333,ANOMALY
0.005807996538913991,ANOMALY
0.006399237765004733,ANOMALY
0.003959046766662654,ANOMALY
0.006636205706415536,ANOMALY
0.005755366702366008,ANOMALY
0.0055638811686091584,ANOMALY
0.005402678184018114,ANOMALY
0.00578637493443059,ANOMALY
0.0066171307951274645,ANOMALY
0.00558494791005985,ANOMALY
0.017892260805810113,ANOMALY
0.004789327792613573,ANOMALY
0.00446749862531974,ANOMALY
0.0056546164193286425,ANOMALY
0.0064661865054054645,ANOMALY
0.009493580836277783,ANOMALY
0.0037201135499569772,ANOMALY
0.07431408093986892,ANOMALY
0.00653148056422531,ANOMALY
0.004095885060307218,ANOMALY
0.004874699966617486,ANOMALY
0.0058981218772015285,ANOMALY
0.004791521890321977,ANOMALY
0.0018644107849146766,ANOMALY
0.0025323339739109865,ANOMALY
0.1458814335314855,ANOMALY
0.11343445522687826,ANOMALY
0.009622144015224583,ANOMALY
0.00029701363856250766,ANOMALY
0.07707449690489292,ANOMALY
0.07290414317831678,ANOMALY
0.01773893832827382,ANOMALY
0.15082435706019048,ANOMALY
0.011375377020604323,ANOMALY
0.010797991890671384,ANOMALY
0.0029484695446326753,ANOMALY
0.1114488952826756,ANOMALY
0.1114488952826756,ANOMALY
0.1401795153269178,ANOMALY
0.005077376478030853,ANOMALY
0.004819583227503496,ANOMALY
0.004972149442712875,ANOMALY
0.005156617835287849,ANOMALY
0.011223048227465358,ANOMALY
0.08022045011144428,ANOMALY
0.0798874649527759,ANOMALY
0.04296597548640828,ANOMALY
0.04662088940968095,ANOMALY
0.038860649217305136,ANOMALY
0.00741952154245826,ANOMALY
0.08399196371004918,ANOMALY
0.005345672092026819,ANOMALY
0.0031497653851840497,ANOMALY
0.004104432821430701,ANOMALY
0.0003800493675386192,ANOMALY
0.07861394750640052,ANOMALY
0.07435129566925992,ANOMALY
0.0043455187944364225,ANOMALY
0.008259361046451122,ANOMALY
0.07953842936901188,ANOMALY
0.07402617453948003,ANOMALY
0.13292348743451762,ANOMALY
0.007910329431112155,ANOMALY
0.007332877624448315,ANOMALY
0.08766518791987457,ANOMALY
0.003962965142419962,ANOMALY
0.07647503426265687,ANOMALY
0.003833321719446286,ANOMALY
0.002839682349134691,ANOMALY
0.1114488952826756,ANOMALY
0.01143012915443383,ANOMALY
0.00938055650884179,ANOMALY
1.4331402777446048e-06,NORMAL
0.009590388535091207,ANOMALY
0.005934568943978924,ANOMALY
0.005810315930194699,ANOMALY
0.07789510947223255,ANOMALY
0.011474757548177174,ANOMALY
0.06652271402470383,ANOMALY
0.0032844173733173757,ANOMALY
0.004261930911428988,ANOMALY
0.004184452273175564,ANOMALY
0.0820097026367676,ANOMALY
0.006222158008939986,ANOMALY
0.005006297304178043,ANOMALY
0.005360763425395174,ANOMALY
0.009444884859664264,ANOMALY
0.004996499772168839,ANOMALY
0.004394727042576767,ANOMALY
0.006371435028270599,ANOMALY
0.005007021295326713,ANOMALY
0.003288204057922524,ANOMALY
0.005638234843360033,ANOMALY
0.003387407996751511,ANOMALY
0.004530662674250768,ANOMALY
0.003321678987551847,ANOMALY
0.0062415033460239385,ANOMALY
0.07327018502262161,ANOMALY
0.005368704103623571,ANOMALY
0.005385233096979169,ANOMALY
0.005402678184018114,ANOMALY
0.0033148195221013887,ANOMALY
0.0016530957508973688,ANOMALY
0.0054117653264630595,ANOMALY
0.14904189118894556,ANOMALY
0.11302248329342258,ANOMALY
0.09431497728803528,ANOMALY
0.007752835704073479,ANOMALY
0.009327952666780437,ANOMALY
0.007175397252669369,ANOMALY
0.010220570758324568,ANOMALY
0.004181627414602028,ANOMALY
0.017215213995151444,ANOMALY
0.009026755907481131,ANOMALY
0.0032424043401232472,ANOMALY
0.0855873950283768,ANOMALY
0.09573983522811548,ANOMALY
0.09573809182368659,ANOMALY
0.00875058892339524,ANOMALY
0.016624924829657817,ANOMALY
0.00817364876514935,ANOMALY
0.016048096187651375,ANOMALY
0.016209409440352106,ANOMALY
0.011097653684107254,ANOMALY
0.005758700440049942,ANOMALY
0.11335375554083264,ANOMALY
0.009968002640287792,ANOMALY
